STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
720353,63875, 20131203,   47.9,24,   45.4,24, 9999.9, 0,  969.6,24,   7.3,24,   0.0,24,   4.1, 999.9,   54.5 ,  42.1 ,99.99 ,999.9, 010000,
720353,63875, 20131204,   51.8,24,   48.4,24, 9999.9, 0,  971.3,24,   7.3,24,   1.6,24,   8.9,  15.0,   64.2 ,  42.3 ,99.99 ,999.9, 010000,
720353,63875, 20131205,   65.8,24,   59.3,24, 9999.9, 0,  972.9,24,  10.0,24,   7.2,24,  15.0,  26.0,   70.7*,  62.4*, 0.02A,999.9, 010000,
720353,63875, 20131206,   47.0,24,   44.8,24, 9999.9, 0,  974.8,24,   7.6,24,   4.1,24,   9.9,  18.1,   70.7 ,  36.5 , 0.70G,999.9, 010010,
720353,63875, 20131207,   34.6,24,   32.0,24, 9999.9, 0,  985.1,24,   9.2,24,   6.1,24,   8.9,  14.0,   46.9 ,  32.5 , 1.15G,999.9, 010000,
720353,63875, 20131208,   35.1,24,   33.5,24, 9999.9, 0,  983.3,24,   7.1,24,   1.8,24,   7.0, 999.9,   43.3 ,  32.2 , 0.19G,999.9, 011010,
720353,63875, 20131209,   44.6,24,   43.1,24, 9999.9, 0,  977.8,24,   8.0,24,   2.1,24,   8.9,  15.9,   48.6 ,  32.2 , 1.65G,999.9, 010000,
720353,63875, 20131210,   34.5,24,   30.2,24, 9999.9, 0,  979.7,24,   9.0,24,   4.2,24,  13.0,  18.1,   48.6 ,  29.8 , 0.21G,999.9, 011000,
720353,63875, 20131211,   29.0,24,   23.6,24, 9999.9, 0,  986.8,24,   8.1,24,   1.0,24,   7.0, 999.9,   45.5 ,  20.7 , 0.00G,999.9, 100000,
720353,63875, 20131212,   30.0,24,   17.4,24, 9999.9, 0,  988.9,24,  10.0,24,   3.5,24,   8.9, 999.9,   45.5 ,  20.7 , 0.00I,999.9, 000000,
720353,63875, 20131213,   30.1,21,   18.9,21, 9999.9, 0,  985.6,21,  10.0,21,   0.8,21,   6.0, 999.9,   44.8*,  19.2*, 0.00I,999.9, 000000,
720353,63875, 20131214,   40.1,24,   32.5,24, 9999.9, 0,  975.2,24,   9.0,24,   1.6,24,   8.9,  14.0,   46.9 ,  36.0 , 0.22A,999.9, 010000,
720353,63875, 20131215,   37.0,24,   33.9,24, 9999.9, 0,  973.4,24,   9.0,24,   6.0,24,  12.0,  18.1,   46.9 ,  32.0 , 0.02A,999.9, 010000,
720353,63875, 20131216,   34.1,24,   28.3,24, 9999.9, 0,  979.4,24,   9.5,24,   3.0,24,  12.0,  15.0,   45.7 ,  26.6 , 0.00I,999.9, 000000,
720353,63875, 20131217,   37.2,24,   31.6,24, 9999.9, 0,  977.3,24,   7.6,24,   2.4,24,  17.1,  22.0,   54.0 ,  26.6 ,99.99 ,999.9, 010000,
720353,63875, 20131218,   35.6,24,   21.7,24, 9999.9, 0,  982.4,24,  10.0,24,   3.9,24,  14.0,  21.0,   54.0 ,  22.8 , 0.00I,999.9, 000000,
720353,63875, 20131219,   37.2,24,   22.4,24, 9999.9, 0,  982.0,24,   9.9,24,   2.1,24,   8.9,  15.9,   57.4 ,  22.8 , 0.00I,999.9, 000000,
720353,63875, 20131220,   47.0,24,   30.0,24, 9999.9, 0,  978.4,24,  10.0,24,   4.7,24,  12.0,  17.1,   57.4 ,  26.1 ,99.99 ,999.9, 010000,
720353,63875, 20131221,   58.0,24,   49.1,24, 9999.9, 0,  973.7,24,  10.0,24,   5.9,24,   9.9,  15.9,   67.8*,  53.2*, 0.05B,999.9, 010000,
720353,63875, 20131222,   61.7,24,   56.4,24, 9999.9, 0,  970.9,24,   8.3,24,   6.3,24,  14.0,  27.0,   70.9 ,  54.9 , 1.70G,999.9, 010000,
720353,63875, 20131223,   46.6,24,   42.1,24, 9999.9, 0,  979.2,24,   9.8,24,   5.9,24,  14.0,  21.0,   68.2 ,  33.8 , 0.40G,999.9, 010000,
720353,63875, 20131224,   31.2,24,   20.9,24, 9999.9, 0,  987.0,24,   9.9,24,   5.6,24,  11.1,  15.0,   34.2*,  25.2*, 0.00G,999.9, 001000,
720353,63875, 20131225,   26.3,24,   16.7,24, 9999.9, 0,  987.7,24,  10.0,24,   2.1,24,   9.9, 999.9,   41.4 ,  17.2 , 0.00I,999.9, 000000,
720353,63875, 20131226,   33.3,24,   24.7,24, 9999.9, 0,  984.7,24,  10.0,24,   0.9,24,   7.0, 999.9,   45.0 ,  17.2 , 0.00I,999.9, 000000,
720353,63875, 20131227,   31.1,24,   22.6,24, 9999.9, 0,  987.6,24,   9.3,24,   0.6,24,   6.0, 999.9,   51.4 ,  20.1 , 0.00I,999.9, 000000,
720353,63875, 20131228,   30.4,24,   24.5,24, 9999.9, 0,  986.1,24,   9.9,24,   0.3,24,   6.0, 999.9,   51.4 ,  20.1 ,99.99 ,999.9, 010000,
720353,63875, 20131229,   43.0,24,   40.9,24, 9999.9, 0,  972.6,24,   7.3,24,   1.9,24,   8.9,  14.0,   46.4*,  38.3*, 0.96G,999.9, 010000,
720353,63875, 20131230,   35.4,24,   32.7,24, 9999.9, 0,  977.6,23,   8.9,24,   3.0,24,   8.0, 999.9,   46.4 ,  32.5 , 0.07G,999.9, 010000,
720353,63875, 20131231,   32.1,24,   24.6,24, 9999.9, 0,  983.5,22,   9.3,24,   2.1,24,  11.1,  15.9,   40.8 ,  22.6 , 0.00G,999.9, 000000,
720353,63875, 20140101,   30.5,24,   22.4,24, 9999.9, 0,  983.1,19,   9.9,24,   1.8,24,   9.9,  14.0,   47.5 ,  20.1 , 0.00I,999.9, 000000,
720353,63875, 20140102,   34.4,24,   30.8,24, 9999.9, 0,  972.6,24,   7.3,24,   3.6,24,  18.1,  25.1,   47.5 ,  20.1 , 0.02G,999.9, 011000,
720353,63875, 20140103,   18.7,24,    8.4,24, 9999.9, 0,  983.6,24,   7.9,24,   6.9,24,  18.1,  25.1,   25.2*,  13.1*, 0.13G,999.9, 001000,
720353,63875, 20140104,   25.3,24,   12.8,24, 9999.9, 0,  984.1,24,  10.0,24,   2.6,24,  13.0,  17.1,   41.2 ,  13.1 , 0.00G,999.9, 000000,
720353,63875, 20140105,   36.6,24,   30.6,24, 9999.9, 0,  975.1,24,   9.5,24,   3.3,24,  14.0,  20.0,   52.2 ,  17.2 ,99.99 ,999.9, 001000,
720353,63875, 20140106,   24.5,24,   18.0,24, 9999.9, 0,  973.6,24,   5.4,24,   8.6,24,  14.0,  29.9,   52.2 ,   4.5 , 0.39G,999.9, 011000,
720353,63875, 20140107,    5.0,24,   -6.6,24, 9999.9, 0,  988.7,24,   9.8,24,   3.8,24,   9.9,  15.9,   16.3*,  -1.3*, 0.00G,999.9, 001000,
720353,63875, 20140108,   16.7,24,    5.5,24, 9999.9, 0,  990.0,24,  10.0,24,   2.7,24,   8.9, 999.9,   32.0 ,  -1.3 , 0.00I,999.9, 000000,
720353,63875, 20140109,   29.9,24,   21.2,24, 9999.9, 0,  988.9,24,  10.0,24,   0.4,24,   2.9, 999.9,   43.3 ,   8.2 , 0.00I,999.9, 000000,
720353,63875, 20140110,   41.9,24,   37.5,24, 9999.9, 0,  982.7,24,  10.0,24,   0.8,24,   5.1, 999.9,   52.7 ,  21.2 ,99.99 ,999.9, 010000,
720353,63875, 20140111,   53.0,24,   47.8,24, 9999.9, 0,  966.8,24,   8.3,24,   5.6,24,  14.0,  21.0,   60.1 ,  36.1 , 0.67G,999.9, 010010,
720353,63875, 20140112,   41.7,24,   31.6,24, 9999.9, 0,  973.9,24,   9.8,24,   2.6,24,   9.9,  17.1,   60.1 ,  28.2 , 0.32G,999.9, 000000,
720353,63875, 20140113,   43.6,24,   33.8,24, 9999.9, 0,  975.0,24,   9.9,24,   5.2,24,  15.9,  25.1,   54.1 ,  28.2 , 0.00G,999.9, 010000,
720353,63875, 20140114,   45.5,24,   38.7,24, 9999.9, 0,  970.0,24,   8.9,24,   3.1,24,   8.0,  15.0,   53.6 ,  38.5 , 0.39G,999.9, 010000,
720353,63875, 20140115,   35.8,24,   29.0,24, 9999.9, 0,  973.7,24,   9.4,24,   3.2,24,   9.9,  15.0,   53.6 ,  30.9 , 0.00G,999.9, 010000,
720353,63875, 20140116,   29.1,24,   16.0,24, 9999.9, 0,  974.6,24,  10.0,24,   3.7,24,   9.9,  15.9,   41.9 ,  20.8 , 0.00I,999.9, 000000,
720353,63875, 20140117,   35.4,24,   21.9,24, 9999.9, 0,  970.5,24,   9.4,24,   4.8,24,  15.9,  21.0,   41.0 ,  20.8 ,99.99 ,999.9, 001000,
720353,63875, 20140118,   25.4,24,   13.6,24, 9999.9, 0,  975.8,24,   9.2,24,   4.8,24,  11.1,  17.1,   41.0 ,  20.7 ,99.99 ,999.9, 001000,
720353,63875, 20140119,   37.7,24,   20.6,24, 9999.9, 0,  972.0,24,  10.0,24,   4.3,24,  13.0,  20.0,   45.5 ,  20.7 , 0.00I,999.9, 000000,
720353,63875, 20140120,   37.5,24,   25.6,24, 9999.9, 0,  971.8,24,  10.0,24,   2.9,24,  11.1,  15.9,   57.4 ,  25.0 , 0.00I,999.9, 000000,
720353,63875, 20140121,   30.9,24,   26.7,24, 9999.9, 0,  967.7,24,   7.8,24,   3.8,24,  15.0,  24.1,   40.6*,  18.1*,99.99 ,999.9, 011000,
720353,63875, 20140122,   14.6,24,    3.8,24, 9999.9, 0,  977.0,24,   9.5,24,   4.6,24,  11.1,  17.1,   37.8 ,   6.6 ,99.99 ,999.9, 001000,
720353,63875, 20140123,   20.4,24,    5.9,24, 9999.9, 0,  982.5,24,   9.3,24,   5.3,24,  14.0,  19.0,   24.6 ,   6.6 ,99.99 ,999.9, 001000,
720353,63875, 20140124,   11.2,24,   -2.9,24, 9999.9, 0,  991.9,24,  10.0,24,   4.0,24,   9.9,  15.0,   24.6 ,   1.9 , 0.00I,999.9, 000000,
720353,63875, 20140125,   25.4,24,    6.0,24, 9999.9, 0,  971.8,24,   8.5,24,   6.8,24,  15.0,  22.0,   36.5*,  19.9*, 0.03A,999.9, 001000,
720353,63875, 20140126,   28.9,24,   14.9,24, 9999.9, 0,  970.0,24,  10.0,24,   5.0,24,  13.0,  21.0,   49.6 ,   7.5 , 0.00I,999.9, 000000,
720353,63875, 20140127,   39.5,24,   21.9,24, 9999.9, 0,  971.2,24,  10.0,24,   7.7,24,  15.0,  26.0,   49.8*,  23.5*, 0.00I,999.9, 000000,
720353,63875, 20140128,   16.5,24,    1.2,24, 9999.9, 0,  983.3,24,   8.3,24,   6.0,24,   9.9,  15.9,   23.0*,  13.1*,99.99 ,999.9, 001000,
720353,63875, 20140129,   10.1,24,    0.1,24, 9999.9, 0,  984.7,24,   9.3,24,   0.2,24,   4.1, 999.9,   25.3*,  -3.6*,99.99 ,999.9, 001000,
720353,63875, 20140130,   23.6,16,    5.4,16, 9999.9, 0,  983.4,13,  10.0,16,   3.2,16,   9.9,  17.1,   36.5*,   8.2*, 0.00I,999.9, 000000,
720353,63875, 20140131,   31.4,24,   14.7,24, 9999.9, 0,  979.5,19,  10.0,24,   2.5,24,   8.0, 999.9,   43.2 ,  18.9 , 0.00I,999.9, 000000,
720353,63875, 20140201,   39.3,24,   25.0,24, 9999.9, 0,  977.8,24,  10.0,24,   2.6,24,   9.9,  20.0,   60.8 ,  18.9 , 0.00I,999.9, 000000,
720353,63875, 20140202,   47.3,24,   43.2,24, 9999.9, 0,  975.5,24,   9.1,24,   4.4,24,  11.1,  21.0,   60.8 ,  23.4 , 0.07A,999.9, 010000,
720353,63875, 20140203,   37.6,24,   35.0,24, 9999.9, 0,  976.7,24,   7.4,24,   4.4,24,   8.9,  15.9,   44.1*,  33.8*, 1.55G,999.9, 010000,
720353,63875, 20140204,   39.2,24,   33.7,24, 9999.9, 0,  980.2,24,   9.5,24,   0.5,24,   5.1, 999.9,   52.2*,  33.3*, 0.00G,999.9, 010000,
720353,63875, 20140205,   45.5,24,   41.4,24, 9999.9, 0,  971.4,24,   8.9,24,   7.4,24,  15.0,  25.1,   54.1 ,  29.3 , 0.34G,999.9, 010000,
720353,63875, 20140206,   27.6,24,   19.0,24, 9999.9, 0,  985.0,24,  10.0,24,   4.8,24,   8.9,  21.0,   31.1*,  25.2*, 0.00G,999.9, 000000,
720353,63875, 20140207,   28.7,24,   20.2,24, 9999.9, 0,  985.4,24,  10.0,24,   3.0,24,   7.0, 999.9,   36.7 ,  24.8 , 0.00I,999.9, 000000,
720353,63875, 20140208,   32.2,24,   24.5,24, 9999.9, 0,  982.2,24,   9.9,24,   0.8,24,   6.0, 999.9,   42.3 ,  24.8 ,99.99 ,999.9, 001000,
720353,63875, 20140209,   36.9,24,   32.9,24, 9999.9, 0,  977.9,24,   9.8,24,   1.1,24,   7.0, 999.9,   42.3 ,  28.9 ,99.99 ,999.9, 010000,
720353,63875, 20140210,   31.9,24,   26.9,24, 9999.9, 0,  980.3,24,   9.9,24,   4.4,24,   8.0,   9.9,   41.9 ,  28.4 ,99.99 ,999.9, 011000,
720353,63875, 20140211,   28.2,24,   16.2,24, 9999.9, 0,  983.5,24,  10.0,24,   3.6,24,   8.0, 999.9,   39.9 ,  21.0 , 0.00I,999.9, 000000,
720353,63875, 20140212,   30.4,24,   19.0,24, 9999.9, 0,  980.3,24,   9.8,24,   1.2,24,   7.0, 999.9,   39.9 ,  21.0 ,99.99 ,999.9, 011000,
720353,63875, 20140213,   33.4,24,   29.6,24, 9999.9, 0,  968.3,24,   4.6,24,   1.4,24,   8.0, 999.9,   42.1*,  30.6*, 0.41G,999.9, 001000,
720353,63875, 20140214,   34.7,23,   26.7,23, 9999.9, 0,  966.8,21,  10.0,23,   3.2,23,  11.1,  18.1,   48.4 ,  22.1 , 0.02G,999.9, 010000,
