STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
726050,14745, 20131118,   50.9,24,   42.8,24, 1003.7,18,  992.3,24,   5.4,24,   5.1,24,  17.1,  25.1,   63.0*,  39.2*, 0.37G,999.9, 110000,
726050,14745, 20131119,   39.7,24,   23.0,24, 1006.5,17,  997.3,24,  10.0,24,  12.0,24,  20.0,  27.0,   63.0 ,  32.0 , 0.04G,999.9, 010000,
726050,14745, 20131120,   31.7,24,   12.3,24, 1032.7,19, 1017.2,24,  10.0,24,   9.9,24,  14.0,  24.1,   41.0 ,  24.1 , 0.00G,999.9, 000000,
726050,14745, 20131121,   26.2,24,   12.3,24, 1036.0,24, 1022.6,24,  10.0,24,   0.8,24,   4.1, 999.9,   46.9 ,  12.0 , 0.00G,999.9, 000000,
726050,14745, 20131122,   33.3,24,   28.2,24, 1024.6,20, 1010.6,24,   6.6,24,   1.2,24,   5.1, 999.9,   37.4*,  28.9*, 0.00G,999.9, 111000,
726050,14745, 20131123,   37.3,24,   27.3,24, 1011.0,17,  997.8,24,   6.5,24,   6.3,24,  14.0,  21.0,   42.1 ,  28.9 , 0.14G,999.9, 110000,
726050,14745, 20131124,   23.7,20,    8.8,20, 1010.6,17,  997.3,20,   9.2,20,  14.2,20,  22.0,  40.0,   42.1 ,  18.0 , 0.02G,999.9, 001000,
726050,14745, 20131125,   24.6,11,   -3.3,11, 1026.7,11, 1013.4,11,  10.0, 4,   7.7,11,  18.1,  28.0,   28.9*,  18.0*, 0.00I,999.9, 000000,
726050,14745, 20131126,   29.5,24,   17.2,24, 1024.9,22, 1011.8,24,   9.3,24,   3.8,24,   7.0, 999.9,   35.1 ,  18.0 , 0.00G,999.9, 001000,
726050,14745, 20131127,   41.1,24,   39.9,24, 1004.8, 9,  992.3,24,   4.0,24,   4.1,24,  12.0,  21.0,   53.6*,  30.2*, 0.98G,999.9, 011000,
726050,14745, 20131128,   30.8,24,   17.7,24, 1010.1,23,  995.5,24,   9.8,24,  12.3,24,  18.1,  25.1,   53.1 ,  23.0 , 1.06G,999.9, 010000,
726050,14745, 20131129,   19.6,24,    5.4,24, 1032.9,24, 1019.5,24,  10.0,24,   4.2,24,  11.1,  15.9,   35.1 ,   9.0 , 0.00G,999.9, 000000,
726050,14745, 20131130,   16.0,24,    6.2,24, 1040.7,24, 1027.2,24,  10.0,24,   1.8,24,  11.1, 999.9,   30.0 ,   3.0 , 0.00G,999.9, 000000,
726050,14745, 20131201,   30.0,24,   23.2,24, 1027.3,21, 1013.3,24,   8.6,24,   1.0,24,   5.1, 999.9,   35.1*,  25.0*, 0.00G,999.9, 111000,
726050,14745, 20131202,   34.8,24,   33.5,24, 1016.4,17, 1003.1,24,   6.8,24,   1.6,24,   5.1, 999.9,   39.2*,  32.0*, 0.07G,999.9, 011000,
726050,14745, 20131203,   37.0,24,   32.3,24, 1012.7,15, 1000.2,24,   5.9,24,   3.1,24,   8.9, 999.9,   48.9 ,  32.0 , 0.00G,999.9, 000000,
726050,14745, 20131204,   31.8,24,   23.7,24, 1016.9,24, 1003.9,24,   8.9,24,   5.0,24,  13.0,  17.1,   48.9 ,  21.0 , 0.00G,999.9, 000000,
726050,14745, 20131205,   29.5,24,   27.2,24, 1021.8,20, 1008.3,24,   5.6,24,   1.0,24,   4.1, 999.9,   41.0 ,  21.0 , 0.00G,999.9, 110000,
726050,14745, 20131206,   38.0,24,   35.0,24, 1015.2,15, 1001.6,24,   4.4,24,   2.5,24,   9.9, 999.9,   46.0 ,  21.9 , 0.04G,999.9, 110000,
726050,14745, 20131207,   32.6,24,   24.6,24, 1022.2,22, 1008.9,24,   9.0,24,   6.6,24,  19.0,  26.0,   46.0 ,  25.0 , 0.15G,999.9, 011000,
726050,14745, 20131208,   21.6,24,   12.4,24, 1032.8,24, 1019.5,24,  10.0,24,   1.8,24,   6.0, 999.9,   34.0 ,  12.0 , 0.04G,  1.2, 000000,
726050,14745, 20131209,   26.0,24,   20.9,24, 1032.0,13, 1013.2,24,   4.9,24,   2.3,24,   8.9, 999.9,   30.9 ,  12.0 , 0.03G,  1.2, 111000,
